iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
64,"(23, 9)",,,"[(23, 10) via North, (24, 9) via East]","[(23, 9)]","[(23, 10), (24, 9)]",[],0,0,0
65,"(23, 10)","(23, 9)",North,"[(23, 11) via North, (22, 10) via West]","[(23, 10), (24, 9)]","[(24, 9), (23, 11), (22, 10)]","[(23, 9)]",1,0,1
66,"(24, 9)","(23, 9)",East,[],"[(24, 9), (23, 11), (22, 10)]","[(23, 11), (22, 10)]","[(23, 9), (23, 10)]",1,0,1
67,"(24, 9)",,,"[(25, 9) via East, (23, 9) via West]","[(24, 9)]","[(25, 9), (23, 9)]",[],0,0,0
68,"(25, 9)","(24, 9)",East,[],"[(25, 9), (23, 9)]","[(23, 9)]","[(24, 9)]",1,0,1
69,"(25, 9)",,,"[(25, 8) via South, (24, 9) via West]","[(25, 9)]","[(25, 8), (24, 9)]",[],0,0,0
70,"(25, 8)","(25, 9)",South,[],"[(25, 8), (24, 9)]","[(24, 9)]","[(25, 9)]",1,0,1
71,"(25, 8)",,,"[(25, 9) via North, (25, 7) via South]","[(25, 8)]","[(25, 9), (25, 7)]",[],0,0,0
72,"(25, 9)","(25, 8)",North,"[(24, 9) via West]","[(25, 9), (25, 7)]","[(25, 7), (24, 9)]","[(25, 8)]",1,0,1
73,"(25, 7)","(25, 8)",South,[],"[(25, 7), (24, 9)]","[(24, 9)]","[(25, 8), (25, 9)]",1,0,1
74,"(25, 7)",,,"[(25, 8) via North, (25, 6) via South, (24, 7) via West]","[(25, 7)]","[(25, 8), (25, 6), (24, 7)]",[],0,0,0
75,"(25, 8)","(25, 7)",North,"[(25, 9) via North]","[(25, 8), (25, 6), (24, 7)]","[(25, 6), (24, 7), (25, 9)]","[(25, 7)]",1,0,1
76,"(25, 6)","(25, 7)",South,[],"[(25, 6), (24, 7), (25, 9)]","[(24, 7), (25, 9)]","[(25, 7), (25, 8)]",1,0,1
77,"(25, 6)",,,"[(25, 7) via North, (25, 5) via South]","[(25, 6)]","[(25, 7), (25, 5)]",[],0,0,0
