iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
85,"(17, 6)","(16, 6)",East,"[(18, 6) via East]","[(17, 6), (1, 1), (22, 6)]","[(18, 6), (1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9)]",76,0,76
86,"(18, 6)","(17, 6)",East,"[(19, 6) via East]","[(18, 6), (1, 1), (22, 6)]","[(19, 6), (1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6)]",77,0,77
87,"(19, 6)","(18, 6)",East,"[(19, 5) via South, (20, 6) via East]","[(19, 6), (1, 1), (22, 6)]","[(20, 6), (19, 5), (1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6), (18, 6)]",78,0,78
88,"(20, 6)","(19, 6)",East,"[(21, 6) via East]","[(20, 6), (19, 5), (1, 1), (22, 6)]","[(21, 6), (19, 5), (1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6), (18, 6), (19, 6)]",79,0,79
89,"(21, 6)","(20, 6)",East,"[(22, 6) via East]","[(21, 6), (19, 5), (1, 1), (22, 6)]","[(22, 6), (19, 5), (1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6), (18, 6), (19, 6), (20, 6)]",80,0,80
90,"(22, 6)","(21, 6)",East,[],"[(22, 6), (19, 5), (1, 1), (22, 6)]","[(19, 5), (1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6), (18, 6), (19, 6), (20, 6), (21, 6)]",81,0,81
91,"(19, 5)","(19, 6)",South,"[(19, 4) via South]","[(19, 5), (1, 1), (22, 6)]","[(19, 4), (1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6), (18, 6), (19, 6), (20, 6), (21, 6), (22, 6)]",79,0,79
92,"(19, 4)","(19, 5)",South,"[(18, 4) via West, (19, 3) via South]","[(19, 4), (1, 1), (22, 6)]","[(19, 3), (18, 4), (1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6), (18, 6), (19, 6), (20, 6), (21, 6), (22, 6), (19, 5)]",80,0,80
93,"(19, 3)","(19, 4)",South,[],"[(19, 3), (18, 4), (1, 1), (22, 6)]","[(18, 4), (1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6), (18, 6), (19, 6), (20, 6), (21, 6), (22, 6), (19, 5), (19, 4)]",81,0,81
94,"(18, 4)","(19, 4)",West,"[(17, 4) via West]","[(18, 4), (1, 1), (22, 6)]","[(17, 4), (1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6), (18, 6), (19, 6), (20, 6), (21, 6), (22, 6), (19, 5), (19, 4), (19, 3)]",81,0,81
95,"(17, 4)","(18, 4)",West,"[(16, 4) via West]","[(17, 4), (1, 1), (22, 6)]","[(16, 4), (1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6), (18, 6), (19, 6), (20, 6), (21, 6), (22, 6), (19, 5), (19, 4), (19, 3), (18, 4)]",82,0,82
96,"(16, 4)","(17, 4)",West,"[(15, 4) via West]","[(16, 4), (1, 1), (22, 6)]","[(15, 4), (1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6), (18, 6), (19, 6), (20, 6), (21, 6), (22, 6), (19, 5), (19, 4), (19, 3), (18, 4), (17, 4)]",83,0,83
97,"(15, 4)","(16, 4)",West,[],"[(15, 4), (1, 1), (22, 6)]","[(1, 1), (22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6), (18, 6), (19, 6), (20, 6), (21, 6), (22, 6), (19, 5), (19, 4), (19, 3), (18, 4), (17, 4), (16, 4)]",84,0,84
98,"(1, 1)","(1, 2)",South,[],"[(1, 1), (22, 6)]","[(22, 6)]","[(23, 6), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (22, 11), (21, 11), (20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (13, 10), (13, 9), (13, 8), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (5, 9), (4, 11), (3, 11), (2, 11), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (6, 2), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (8, 7), (9, 7), (9, 6), (9, 5), (9, 4), (9, 3), (9, 2), (10, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 6), (16, 7), (16, 8), (16, 9), (17, 6), (18, 6), (19, 6), (20, 6), (21, 6), (22, 6), (19, 5), (19, 4), (19, 3), (18, 4), (17, 4), (16, 4), (15, 4)]",37,0,37
