iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
40,"(1, 12)","(1, 13)",South,"[(1, 11) via South]","[(1, 12):17179869190, (25, 14):17213423616, (34, 14):34359738368]","[(1, 11):17179869192, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13)]",17179869190,0,17179869190
41,"(1, 11)","(1, 12)",South,"[(1, 10) via South]","[(1, 11):17179869192, (25, 14):17213423616, (34, 14):34359738368]","[(1, 10):17179869194, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13), (1, 12)]",17179869192,0,17179869192
42,"(1, 10)","(1, 11)",South,"[(1, 9) via South]","[(1, 10):17179869194, (25, 14):17213423616, (34, 14):34359738368]","[(1, 9):17179869196, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11)]",17179869194,0,17179869194
43,"(1, 9)","(1, 10)",South,"[(1, 8) via South]","[(1, 9):17179869196, (25, 14):17213423616, (34, 14):34359738368]","[(1, 8):17179869198, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (1, 10)]",17179869196,0,17179869196
44,"(1, 8)","(1, 9)",South,"[(1, 7) via South]","[(1, 8):17179869198, (25, 14):17213423616, (34, 14):34359738368]","[(1, 7):17179869200, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9)]",17179869198,0,17179869198
45,"(1, 7)","(1, 8)",South,"[(2, 7) via East]","[(1, 7):17179869200, (25, 14):17213423616, (34, 14):34359738368]","[(2, 7):17179869204, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (1, 8)]",17179869200,0,17179869200
46,"(2, 7)","(1, 7)",East,"[(3, 7) via East]","[(2, 7):17179869204, (25, 14):17213423616, (34, 14):34359738368]","[(3, 7):17179869212, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7)]",17179869204,0,17179869204
47,"(3, 7)","(2, 7)",East,"[(4, 7) via East]","[(3, 7):17179869212, (25, 14):17213423616, (34, 14):34359738368]","[(4, 7):17179869228, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (2, 7)]",17179869212,0,17179869212
48,"(4, 7)","(3, 7)",East,"[(4, 8) via North]","[(4, 7):17179869228, (25, 14):17213423616, (34, 14):34359738368]","[(4, 8):17179869244, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (2, 7), (3, 7)]",17179869228,0,17179869228
49,"(4, 8)","(4, 7)",North,"[(4, 9) via North]","[(4, 8):17179869244, (25, 14):17213423616, (34, 14):34359738368]","[(4, 9):17179869260, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (2, 7), (3, 7), (4, 7)]",17179869244,0,17179869244
50,"(4, 9)","(4, 8)",North,"[(4, 10) via North]","[(4, 9):17179869260, (25, 14):17213423616, (34, 14):34359738368]","[(4, 10):17179869276, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (2, 7), (3, 7), (4, 7), (4, 8)]",17179869260,0,17179869260
51,"(4, 10)","(4, 9)",North,"[(4, 11) via North, (3, 10) via West]","[(4, 10):17179869276, (25, 14):17213423616, (34, 14):34359738368]","[(3, 10):17179869284, (4, 11):17179869292, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (2, 7), (3, 7), (4, 7), (4, 8), (4, 9)]",17179869276,0,17179869276
52,"(3, 10)","(4, 10)",West,[],"[(3, 10):17179869284, (4, 11):17179869292, (25, 14):17213423616, (34, 14):34359738368]","[(4, 11):17179869292, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (2, 7), (3, 7), (4, 7), (4, 8), (4, 9), (4, 10)]",17179869284,0,17179869284
