iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
208,"(33, 27)","(33, 28)",South,"[(33, 26) via South, (32, 27) via West]","[(33, 27):146, (35, 30):148]","[(33, 26):146, (32, 27):146, (35, 30):148]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (35, 4), (33, 4), (31, 4), (35, 5), (33, 5), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 2), (26, 3), (27, 1), (25, 3), (24, 3), (23, 3), (23, 2), (22, 3), (23, 1), (21, 3), (22, 1), (20, 3), (21, 1), (19, 3), (20, 1), (18, 3), (19, 1), (17, 3), (16, 3), (15, 3), (15, 2), (14, 3), (15, 1), (13, 3), (33, 6), (31, 6), (27, 4), (28, 1), (25, 4), (24, 1), (15, 4), (16, 1), (13, 4), (33, 7), (31, 7), (27, 5), (29, 1), (25, 5), (25, 1), (15, 5), (17, 1), (13, 5), (24, 5), (23, 5), (34, 7), (31, 8), (27, 6), (25, 6), (16, 5), (35, 7), (31, 9), (27, 7), (25, 7), (17, 5), (24, 7), (23, 7), (22, 7), (21, 7), (21, 6), (21, 5), (31, 10), (32, 9), (28, 7), (17, 6), (18, 5), (23, 8), (21, 8), (31, 11), (33, 9), (29, 7), (17, 7), (19, 5), (23, 9), (21, 9), (30, 11), (16, 7), (29, 11), (15, 7), (14, 7), (13, 7), (33, 10), (34, 9), (29, 8), (24, 9), (15, 8), (33, 11), (35, 9), (29, 9), (25, 9), (15, 9), (35, 10), (15, 10), (35, 11), (15, 11), (15, 12), (15, 13), (14, 13), (16, 13), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (18, 13), (18, 9), (19, 13), (19, 9), (19, 12), (19, 8), (19, 11), (19, 7), (20, 13), (21, 13), (21, 12), (21, 11), (21, 14), (22, 11), (21, 15), (23, 11), (22, 15), (23, 12), (24, 11), (23, 15), (23, 13), (25, 11), (24, 15), (24, 13), (26, 11), (25, 15), (25, 13), (27, 11), (27, 10), (27, 9), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (32, 13), (31, 15), (33, 13), (31, 16), (34, 13), (31, 17), (35, 13), (31, 18), (35, 14), (31, 19), (35, 15), (34, 15), (33, 15), (31, 20), (32, 19), (33, 16), (31, 21), (33, 19), (33, 17), (33, 20), (34, 19), (34, 17), (33, 21), (35, 19), (35, 17), (35, 20), (35, 21), (35, 22), (35, 23), (34, 23), (33, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (34, 29), (33, 29), (33, 28)]",88,58,146
209,"(33, 26)","(33, 27)",South,"[(33, 25) via South]","[(33, 26):146, (32, 27):146, (35, 30):148]","[(32, 27):146, (33, 25):146, (35, 30):148]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (35, 4), (33, 4), (31, 4), (35, 5), (33, 5), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 2), (26, 3), (27, 1), (25, 3), (24, 3), (23, 3), (23, 2), (22, 3), (23, 1), (21, 3), (22, 1), (20, 3), (21, 1), (19, 3), (20, 1), (18, 3), (19, 1), (17, 3), (16, 3), (15, 3), (15, 2), (14, 3), (15, 1), (13, 3), (33, 6), (31, 6), (27, 4), (28, 1), (25, 4), (24, 1), (15, 4), (16, 1), (13, 4), (33, 7), (31, 7), (27, 5), (29, 1), (25, 5), (25, 1), (15, 5), (17, 1), (13, 5), (24, 5), (23, 5), (34, 7), (31, 8), (27, 6), (25, 6), (16, 5), (35, 7), (31, 9), (27, 7), (25, 7), (17, 5), (24, 7), (23, 7), (22, 7), (21, 7), (21, 6), (21, 5), (31, 10), (32, 9), (28, 7), (17, 6), (18, 5), (23, 8), (21, 8), (31, 11), (33, 9), (29, 7), (17, 7), (19, 5), (23, 9), (21, 9), (30, 11), (16, 7), (29, 11), (15, 7), (14, 7), (13, 7), (33, 10), (34, 9), (29, 8), (24, 9), (15, 8), (33, 11), (35, 9), (29, 9), (25, 9), (15, 9), (35, 10), (15, 10), (35, 11), (15, 11), (15, 12), (15, 13), (14, 13), (16, 13), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (18, 13), (18, 9), (19, 13), (19, 9), (19, 12), (19, 8), (19, 11), (19, 7), (20, 13), (21, 13), (21, 12), (21, 11), (21, 14), (22, 11), (21, 15), (23, 11), (22, 15), (23, 12), (24, 11), (23, 15), (23, 13), (25, 11), (24, 15), (24, 13), (26, 11), (25, 15), (25, 13), (27, 11), (27, 10), (27, 9), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (32, 13), (31, 15), (33, 13), (31, 16), (34, 13), (31, 17), (35, 13), (31, 18), (35, 14), (31, 19), (35, 15), (34, 15), (33, 15), (31, 20), (32, 19), (33, 16), (31, 21), (33, 19), (33, 17), (33, 20), (34, 19), (34, 17), (33, 21), (35, 19), (35, 17), (35, 20), (35, 21), (35, 22), (35, 23), (34, 23), (33, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (34, 29), (33, 29), (33, 28), (33, 27)]",89,57,146
210,"(32, 27)","(33, 27)",West,"[(31, 27) via West]","[(32, 27):146, (33, 25):146, (35, 30):148]","[(33, 25):146, (31, 27):146, (35, 30):148]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (35, 4), (33, 4), (31, 4), (35, 5), (33, 5), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 2), (26, 3), (27, 1), (25, 3), (24, 3), (23, 3), (23, 2), (22, 3), (23, 1), (21, 3), (22, 1), (20, 3), (21, 1), (19, 3), (20, 1), (18, 3), (19, 1), (17, 3), (16, 3), (15, 3), (15, 2), (14, 3), (15, 1), (13, 3), (33, 6), (31, 6), (27, 4), (28, 1), (25, 4), (24, 1), (15, 4), (16, 1), (13, 4), (33, 7), (31, 7), (27, 5), (29, 1), (25, 5), (25, 1), (15, 5), (17, 1), (13, 5), (24, 5), (23, 5), (34, 7), (31, 8), (27, 6), (25, 6), (16, 5), (35, 7), (31, 9), (27, 7), (25, 7), (17, 5), (24, 7), (23, 7), (22, 7), (21, 7), (21, 6), (21, 5), (31, 10), (32, 9), (28, 7), (17, 6), (18, 5), (23, 8), (21, 8), (31, 11), (33, 9), (29, 7), (17, 7), (19, 5), (23, 9), (21, 9), (30, 11), (16, 7), (29, 11), (15, 7), (14, 7), (13, 7), (33, 10), (34, 9), (29, 8), (24, 9), (15, 8), (33, 11), (35, 9), (29, 9), (25, 9), (15, 9), (35, 10), (15, 10), (35, 11), (15, 11), (15, 12), (15, 13), (14, 13), (16, 13), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (18, 13), (18, 9), (19, 13), (19, 9), (19, 12), (19, 8), (19, 11), (19, 7), (20, 13), (21, 13), (21, 12), (21, 11), (21, 14), (22, 11), (21, 15), (23, 11), (22, 15), (23, 12), (24, 11), (23, 15), (23, 13), (25, 11), (24, 15), (24, 13), (26, 11), (25, 15), (25, 13), (27, 11), (27, 10), (27, 9), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (32, 13), (31, 15), (33, 13), (31, 16), (34, 13), (31, 17), (35, 13), (31, 18), (35, 14), (31, 19), (35, 15), (34, 15), (33, 15), (31, 20), (32, 19), (33, 16), (31, 21), (33, 19), (33, 17), (33, 20), (34, 19), (34, 17), (33, 21), (35, 19), (35, 17), (35, 20), (35, 21), (35, 22), (35, 23), (34, 23), (33, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (34, 29), (33, 29), (33, 28), (33, 27), (33, 26)]",89,57,146
211,"(33, 25)","(33, 26)",South,[],"[(33, 25):146, (31, 27):146, (35, 30):148]","[(31, 27):146, (35, 30):148]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (35, 4), (33, 4), (31, 4), (35, 5), (33, 5), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 2), (26, 3), (27, 1), (25, 3), (24, 3), (23, 3), (23, 2), (22, 3), (23, 1), (21, 3), (22, 1), (20, 3), (21, 1), (19, 3), (20, 1), (18, 3), (19, 1), (17, 3), (16, 3), (15, 3), (15, 2), (14, 3), (15, 1), (13, 3), (33, 6), (31, 6), (27, 4), (28, 1), (25, 4), (24, 1), (15, 4), (16, 1), (13, 4), (33, 7), (31, 7), (27, 5), (29, 1), (25, 5), (25, 1), (15, 5), (17, 1), (13, 5), (24, 5), (23, 5), (34, 7), (31, 8), (27, 6), (25, 6), (16, 5), (35, 7), (31, 9), (27, 7), (25, 7), (17, 5), (24, 7), (23, 7), (22, 7), (21, 7), (21, 6), (21, 5), (31, 10), (32, 9), (28, 7), (17, 6), (18, 5), (23, 8), (21, 8), (31, 11), (33, 9), (29, 7), (17, 7), (19, 5), (23, 9), (21, 9), (30, 11), (16, 7), (29, 11), (15, 7), (14, 7), (13, 7), (33, 10), (34, 9), (29, 8), (24, 9), (15, 8), (33, 11), (35, 9), (29, 9), (25, 9), (15, 9), (35, 10), (15, 10), (35, 11), (15, 11), (15, 12), (15, 13), (14, 13), (16, 13), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (18, 13), (18, 9), (19, 13), (19, 9), (19, 12), (19, 8), (19, 11), (19, 7), (20, 13), (21, 13), (21, 12), (21, 11), (21, 14), (22, 11), (21, 15), (23, 11), (22, 15), (23, 12), (24, 11), (23, 15), (23, 13), (25, 11), (24, 15), (24, 13), (26, 11), (25, 15), (25, 13), (27, 11), (27, 10), (27, 9), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (32, 13), (31, 15), (33, 13), (31, 16), (34, 13), (31, 17), (35, 13), (31, 18), (35, 14), (31, 19), (35, 15), (34, 15), (33, 15), (31, 20), (32, 19), (33, 16), (31, 21), (33, 19), (33, 17), (33, 20), (34, 19), (34, 17), (33, 21), (35, 19), (35, 17), (35, 20), (35, 21), (35, 22), (35, 23), (34, 23), (33, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (34, 29), (33, 29), (33, 28), (33, 27), (33, 26), (32, 27)]",90,56,146
212,"(31, 27)","(32, 27)",West,"[(31, 28) via North, (30, 27) via West]","[(31, 27):146, (35, 30):148]","[(30, 27):146, (35, 30):148, (31, 28):148]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (35, 4), (33, 4), (31, 4), (35, 5), (33, 5), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 2), (26, 3), (27, 1), (25, 3), (24, 3), (23, 3), (23, 2), (22, 3), (23, 1), (21, 3), (22, 1), (20, 3), (21, 1), (19, 3), (20, 1), (18, 3), (19, 1), (17, 3), (16, 3), (15, 3), (15, 2), (14, 3), (15, 1), (13, 3), (33, 6), (31, 6), (27, 4), (28, 1), (25, 4), (24, 1), (15, 4), (16, 1), (13, 4), (33, 7), (31, 7), (27, 5), (29, 1), (25, 5), (25, 1), (15, 5), (17, 1), (13, 5), (24, 5), (23, 5), (34, 7), (31, 8), (27, 6), (25, 6), (16, 5), (35, 7), (31, 9), (27, 7), (25, 7), (17, 5), (24, 7), (23, 7), (22, 7), (21, 7), (21, 6), (21, 5), (31, 10), (32, 9), (28, 7), (17, 6), (18, 5), (23, 8), (21, 8), (31, 11), (33, 9), (29, 7), (17, 7), (19, 5), (23, 9), (21, 9), (30, 11), (16, 7), (29, 11), (15, 7), (14, 7), (13, 7), (33, 10), (34, 9), (29, 8), (24, 9), (15, 8), (33, 11), (35, 9), (29, 9), (25, 9), (15, 9), (35, 10), (15, 10), (35, 11), (15, 11), (15, 12), (15, 13), (14, 13), (16, 13), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (18, 13), (18, 9), (19, 13), (19, 9), (19, 12), (19, 8), (19, 11), (19, 7), (20, 13), (21, 13), (21, 12), (21, 11), (21, 14), (22, 11), (21, 15), (23, 11), (22, 15), (23, 12), (24, 11), (23, 15), (23, 13), (25, 11), (24, 15), (24, 13), (26, 11), (25, 15), (25, 13), (27, 11), (27, 10), (27, 9), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (32, 13), (31, 15), (33, 13), (31, 16), (34, 13), (31, 17), (35, 13), (31, 18), (35, 14), (31, 19), (35, 15), (34, 15), (33, 15), (31, 20), (32, 19), (33, 16), (31, 21), (33, 19), (33, 17), (33, 20), (34, 19), (34, 17), (33, 21), (35, 19), (35, 17), (35, 20), (35, 21), (35, 22), (35, 23), (34, 23), (33, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (34, 29), (33, 29), (33, 28), (33, 27), (33, 26), (32, 27), (33, 25)]",90,56,146
213,"(30, 27)","(31, 27)",West,"[(29, 27) via West]","[(30, 27):146, (35, 30):148, (31, 28):148]","[(29, 27):146, (35, 30):148, (31, 28):148]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (35, 4), (33, 4), (31, 4), (35, 5), (33, 5), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 2), (26, 3), (27, 1), (25, 3), (24, 3), (23, 3), (23, 2), (22, 3), (23, 1), (21, 3), (22, 1), (20, 3), (21, 1), (19, 3), (20, 1), (18, 3), (19, 1), (17, 3), (16, 3), (15, 3), (15, 2), (14, 3), (15, 1), (13, 3), (33, 6), (31, 6), (27, 4), (28, 1), (25, 4), (24, 1), (15, 4), (16, 1), (13, 4), (33, 7), (31, 7), (27, 5), (29, 1), (25, 5), (25, 1), (15, 5), (17, 1), (13, 5), (24, 5), (23, 5), (34, 7), (31, 8), (27, 6), (25, 6), (16, 5), (35, 7), (31, 9), (27, 7), (25, 7), (17, 5), (24, 7), (23, 7), (22, 7), (21, 7), (21, 6), (21, 5), (31, 10), (32, 9), (28, 7), (17, 6), (18, 5), (23, 8), (21, 8), (31, 11), (33, 9), (29, 7), (17, 7), (19, 5), (23, 9), (21, 9), (30, 11), (16, 7), (29, 11), (15, 7), (14, 7), (13, 7), (33, 10), (34, 9), (29, 8), (24, 9), (15, 8), (33, 11), (35, 9), (29, 9), (25, 9), (15, 9), (35, 10), (15, 10), (35, 11), (15, 11), (15, 12), (15, 13), (14, 13), (16, 13), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (18, 13), (18, 9), (19, 13), (19, 9), (19, 12), (19, 8), (19, 11), (19, 7), (20, 13), (21, 13), (21, 12), (21, 11), (21, 14), (22, 11), (21, 15), (23, 11), (22, 15), (23, 12), (24, 11), (23, 15), (23, 13), (25, 11), (24, 15), (24, 13), (26, 11), (25, 15), (25, 13), (27, 11), (27, 10), (27, 9), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (32, 13), (31, 15), (33, 13), (31, 16), (34, 13), (31, 17), (35, 13), (31, 18), (35, 14), (31, 19), (35, 15), (34, 15), (33, 15), (31, 20), (32, 19), (33, 16), (31, 21), (33, 19), (33, 17), (33, 20), (34, 19), (34, 17), (33, 21), (35, 19), (35, 17), (35, 20), (35, 21), (35, 22), (35, 23), (34, 23), (33, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (34, 29), (33, 29), (33, 28), (33, 27), (33, 26), (32, 27), (33, 25), (31, 27)]",91,55,146
214,"(29, 27)","(30, 27)",West,"[(29, 28) via North, (29, 26) via South]","[(29, 27):146, (35, 30):148, (31, 28):148]","[(29, 26):146, (35, 30):148, (31, 28):148, (29, 28):148]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (35, 4), (33, 4), (31, 4), (35, 5), (33, 5), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 2), (26, 3), (27, 1), (25, 3), (24, 3), (23, 3), (23, 2), (22, 3), (23, 1), (21, 3), (22, 1), (20, 3), (21, 1), (19, 3), (20, 1), (18, 3), (19, 1), (17, 3), (16, 3), (15, 3), (15, 2), (14, 3), (15, 1), (13, 3), (33, 6), (31, 6), (27, 4), (28, 1), (25, 4), (24, 1), (15, 4), (16, 1), (13, 4), (33, 7), (31, 7), (27, 5), (29, 1), (25, 5), (25, 1), (15, 5), (17, 1), (13, 5), (24, 5), (23, 5), (34, 7), (31, 8), (27, 6), (25, 6), (16, 5), (35, 7), (31, 9), (27, 7), (25, 7), (17, 5), (24, 7), (23, 7), (22, 7), (21, 7), (21, 6), (21, 5), (31, 10), (32, 9), (28, 7), (17, 6), (18, 5), (23, 8), (21, 8), (31, 11), (33, 9), (29, 7), (17, 7), (19, 5), (23, 9), (21, 9), (30, 11), (16, 7), (29, 11), (15, 7), (14, 7), (13, 7), (33, 10), (34, 9), (29, 8), (24, 9), (15, 8), (33, 11), (35, 9), (29, 9), (25, 9), (15, 9), (35, 10), (15, 10), (35, 11), (15, 11), (15, 12), (15, 13), (14, 13), (16, 13), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (18, 13), (18, 9), (19, 13), (19, 9), (19, 12), (19, 8), (19, 11), (19, 7), (20, 13), (21, 13), (21, 12), (21, 11), (21, 14), (22, 11), (21, 15), (23, 11), (22, 15), (23, 12), (24, 11), (23, 15), (23, 13), (25, 11), (24, 15), (24, 13), (26, 11), (25, 15), (25, 13), (27, 11), (27, 10), (27, 9), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (32, 13), (31, 15), (33, 13), (31, 16), (34, 13), (31, 17), (35, 13), (31, 18), (35, 14), (31, 19), (35, 15), (34, 15), (33, 15), (31, 20), (32, 19), (33, 16), (31, 21), (33, 19), (33, 17), (33, 20), (34, 19), (34, 17), (33, 21), (35, 19), (35, 17), (35, 20), (35, 21), (35, 22), (35, 23), (34, 23), (33, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (34, 29), (33, 29), (33, 28), (33, 27), (33, 26), (32, 27), (33, 25), (31, 27), (30, 27)]",92,54,146
215,"(29, 26)","(29, 27)",South,"[(29, 25) via South]","[(29, 26):146, (35, 30):148, (31, 28):148, (29, 28):148]","[(29, 25):146, (35, 30):148, (31, 28):148, (29, 28):148]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (35, 4), (33, 4), (31, 4), (35, 5), (33, 5), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 2), (26, 3), (27, 1), (25, 3), (24, 3), (23, 3), (23, 2), (22, 3), (23, 1), (21, 3), (22, 1), (20, 3), (21, 1), (19, 3), (20, 1), (18, 3), (19, 1), (17, 3), (16, 3), (15, 3), (15, 2), (14, 3), (15, 1), (13, 3), (33, 6), (31, 6), (27, 4), (28, 1), (25, 4), (24, 1), (15, 4), (16, 1), (13, 4), (33, 7), (31, 7), (27, 5), (29, 1), (25, 5), (25, 1), (15, 5), (17, 1), (13, 5), (24, 5), (23, 5), (34, 7), (31, 8), (27, 6), (25, 6), (16, 5), (35, 7), (31, 9), (27, 7), (25, 7), (17, 5), (24, 7), (23, 7), (22, 7), (21, 7), (21, 6), (21, 5), (31, 10), (32, 9), (28, 7), (17, 6), (18, 5), (23, 8), (21, 8), (31, 11), (33, 9), (29, 7), (17, 7), (19, 5), (23, 9), (21, 9), (30, 11), (16, 7), (29, 11), (15, 7), (14, 7), (13, 7), (33, 10), (34, 9), (29, 8), (24, 9), (15, 8), (33, 11), (35, 9), (29, 9), (25, 9), (15, 9), (35, 10), (15, 10), (35, 11), (15, 11), (15, 12), (15, 13), (14, 13), (16, 13), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (18, 13), (18, 9), (19, 13), (19, 9), (19, 12), (19, 8), (19, 11), (19, 7), (20, 13), (21, 13), (21, 12), (21, 11), (21, 14), (22, 11), (21, 15), (23, 11), (22, 15), (23, 12), (24, 11), (23, 15), (23, 13), (25, 11), (24, 15), (24, 13), (26, 11), (25, 15), (25, 13), (27, 11), (27, 10), (27, 9), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (32, 13), (31, 15), (33, 13), (31, 16), (34, 13), (31, 17), (35, 13), (31, 18), (35, 14), (31, 19), (35, 15), (34, 15), (33, 15), (31, 20), (32, 19), (33, 16), (31, 21), (33, 19), (33, 17), (33, 20), (34, 19), (34, 17), (33, 21), (35, 19), (35, 17), (35, 20), (35, 21), (35, 22), (35, 23), (34, 23), (33, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (34, 29), (33, 29), (33, 28), (33, 27), (33, 26), (32, 27), (33, 25), (31, 27), (30, 27), (29, 27)]",93,53,146
216,"(29, 25)","(29, 26)",South,"[(29, 24) via South]","[(29, 25):146, (35, 30):148, (31, 28):148, (29, 28):148]","[(29, 24):146, (35, 30):148, (31, 28):148, (29, 28):148]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (35, 4), (33, 4), (31, 4), (35, 5), (33, 5), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 2), (26, 3), (27, 1), (25, 3), (24, 3), (23, 3), (23, 2), (22, 3), (23, 1), (21, 3), (22, 1), (20, 3), (21, 1), (19, 3), (20, 1), (18, 3), (19, 1), (17, 3), (16, 3), (15, 3), (15, 2), (14, 3), (15, 1), (13, 3), (33, 6), (31, 6), (27, 4), (28, 1), (25, 4), (24, 1), (15, 4), (16, 1), (13, 4), (33, 7), (31, 7), (27, 5), (29, 1), (25, 5), (25, 1), (15, 5), (17, 1), (13, 5), (24, 5), (23, 5), (34, 7), (31, 8), (27, 6), (25, 6), (16, 5), (35, 7), (31, 9), (27, 7), (25, 7), (17, 5), (24, 7), (23, 7), (22, 7), (21, 7), (21, 6), (21, 5), (31, 10), (32, 9), (28, 7), (17, 6), (18, 5), (23, 8), (21, 8), (31, 11), (33, 9), (29, 7), (17, 7), (19, 5), (23, 9), (21, 9), (30, 11), (16, 7), (29, 11), (15, 7), (14, 7), (13, 7), (33, 10), (34, 9), (29, 8), (24, 9), (15, 8), (33, 11), (35, 9), (29, 9), (25, 9), (15, 9), (35, 10), (15, 10), (35, 11), (15, 11), (15, 12), (15, 13), (14, 13), (16, 13), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (18, 13), (18, 9), (19, 13), (19, 9), (19, 12), (19, 8), (19, 11), (19, 7), (20, 13), (21, 13), (21, 12), (21, 11), (21, 14), (22, 11), (21, 15), (23, 11), (22, 15), (23, 12), (24, 11), (23, 15), (23, 13), (25, 11), (24, 15), (24, 13), (26, 11), (25, 15), (25, 13), (27, 11), (27, 10), (27, 9), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (32, 13), (31, 15), (33, 13), (31, 16), (34, 13), (31, 17), (35, 13), (31, 18), (35, 14), (31, 19), (35, 15), (34, 15), (33, 15), (31, 20), (32, 19), (33, 16), (31, 21), (33, 19), (33, 17), (33, 20), (34, 19), (34, 17), (33, 21), (35, 19), (35, 17), (35, 20), (35, 21), (35, 22), (35, 23), (34, 23), (33, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (34, 29), (33, 29), (33, 28), (33, 27), (33, 26), (32, 27), (33, 25), (31, 27), (30, 27), (29, 27), (29, 26)]",94,52,146
217,"(29, 24)","(29, 25)",South,"[(29, 23) via South]","[(29, 24):146, (35, 30):148, (31, 28):148, (29, 28):148]","[(29, 23):146, (35, 30):148, (31, 28):148, (29, 28):148]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (35, 4), (33, 4), (31, 4), (35, 5), (33, 5), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 2), (26, 3), (27, 1), (25, 3), (24, 3), (23, 3), (23, 2), (22, 3), (23, 1), (21, 3), (22, 1), (20, 3), (21, 1), (19, 3), (20, 1), (18, 3), (19, 1), (17, 3), (16, 3), (15, 3), (15, 2), (14, 3), (15, 1), (13, 3), (33, 6), (31, 6), (27, 4), (28, 1), (25, 4), (24, 1), (15, 4), (16, 1), (13, 4), (33, 7), (31, 7), (27, 5), (29, 1), (25, 5), (25, 1), (15, 5), (17, 1), (13, 5), (24, 5), (23, 5), (34, 7), (31, 8), (27, 6), (25, 6), (16, 5), (35, 7), (31, 9), (27, 7), (25, 7), (17, 5), (24, 7), (23, 7), (22, 7), (21, 7), (21, 6), (21, 5), (31, 10), (32, 9), (28, 7), (17, 6), (18, 5), (23, 8), (21, 8), (31, 11), (33, 9), (29, 7), (17, 7), (19, 5), (23, 9), (21, 9), (30, 11), (16, 7), (29, 11), (15, 7), (14, 7), (13, 7), (33, 10), (34, 9), (29, 8), (24, 9), (15, 8), (33, 11), (35, 9), (29, 9), (25, 9), (15, 9), (35, 10), (15, 10), (35, 11), (15, 11), (15, 12), (15, 13), (14, 13), (16, 13), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (18, 13), (18, 9), (19, 13), (19, 9), (19, 12), (19, 8), (19, 11), (19, 7), (20, 13), (21, 13), (21, 12), (21, 11), (21, 14), (22, 11), (21, 15), (23, 11), (22, 15), (23, 12), (24, 11), (23, 15), (23, 13), (25, 11), (24, 15), (24, 13), (26, 11), (25, 15), (25, 13), (27, 11), (27, 10), (27, 9), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (32, 13), (31, 15), (33, 13), (31, 16), (34, 13), (31, 17), (35, 13), (31, 18), (35, 14), (31, 19), (35, 15), (34, 15), (33, 15), (31, 20), (32, 19), (33, 16), (31, 21), (33, 19), (33, 17), (33, 20), (34, 19), (34, 17), (33, 21), (35, 19), (35, 17), (35, 20), (35, 21), (35, 22), (35, 23), (34, 23), (33, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (34, 29), (33, 29), (33, 28), (33, 27), (33, 26), (32, 27), (33, 25), (31, 27), (30, 27), (29, 27), (29, 26), (29, 25)]",95,51,146
